Mod:Item:MetaData, Localized Name
thermalfoundation:storage_alloy:5, Block of Signalum
thermalfoundation:storage_alloy:6, Block of Lumium
thermalfoundation:storage_alloy:7, Block of Enderium
thermalfoundation:storage_resource:0, Block of Charcoal
thermalfoundation:storage_resource:1, Block of Coal Coke
thermalfoundation:glass:0, Hardened Copper Glass
thermalfoundation:glass:1, Hardened Tin Glass
thermalfoundation:glass:2, Hardened Silver Glass
thermalfoundation:glass:3, Hardened Glass
thermalfoundation:glass:4, Hardened Aluminum Glass
thermalfoundation:glass:5, Hardened Nickel Glass
thermalfoundation:glass:6, Hardened Platinum Glass
thermalfoundation:glass:7, Hardened Iridium Glass
thermalfoundation:glass:8, Hardened Mana Infused Glass
thermalfoundation:glass_alloy:0, Hardened Steel Glass
thermalfoundation:glass_alloy:1, Hardened Electrum Glass
thermalfoundation:glass_alloy:2, Hardened Invar Glass
thermalfoundation:glass_alloy:3, Hardened Bronze Glass
thermalfoundation:glass_alloy:4, Hardened Constantan Glass
thermalfoundation:glass_alloy:5, Hardened Signalum Glass
thermalfoundation:glass_alloy:6, Hardened Lumium Glass
thermalfoundation:glass_alloy:7, Hardened Enderium Glass
thermalfoundation:rockwool:0, Black Rockwool
thermalfoundation:rockwool:1, Red Rockwool
thermalfoundation:rockwool:2, Green Rockwool
thermalfoundation:rockwool:3, Brown Rockwool
thermalfoundation:rockwool:4, Blue Rockwool
thermalfoundation:rockwool:5, Purple Rockwool
thermalfoundation:rockwool:6, Cyan Rockwool
thermalfoundation:rockwool:7, Light Gray Rockwool
thermalfoundation:rockwool:8, Gray Rockwool
thermalfoundation:rockwool:9, Pink Rockwool
thermalfoundation:rockwool:10, Lime Rockwool
thermalfoundation:rockwool:11, Yellow Rockwool
thermalfoundation:rockwool:12, Light Blue Rockwool
thermalfoundation:rockwool:13, Magenta Rockwool
thermalfoundation:rockwool:14, Orange Rockwool
thermalfoundation:rockwool:15, White Rockwool
thermalfoundation:wrench:0, Crescent Hammer
thermalfoundation:meter:0, Multimeter
thermalfoundation:upgrade:0, Hardened Upgrade Kit
thermalfoundation:upgrade:1, Reinforced Upgrade Kit
thermalfoundation:upgrade:2, Signalum Upgrade Kit
thermalfoundation:upgrade:3, Resonant Upgrade Kit
thermalfoundation:upgrade:33, Reinforced Conversion Kit
thermalfoundation:upgrade:34, Signalum Conversion Kit
thermalfoundation:upgrade:35, Resonant Conversion Kit
thermalfoundation:upgrade:256, Creative Conversion Kit
thermalfoundation:security:0, Signalum Security Lock
thermalfoundation:diagram_redprint, レッドプリント
thermalfoundation:tome_lexicon, 鍛冶目録
thermalfoundation:tome_experience, 知識教典
thermalfoundation:coin:0, Iron Coin
thermalfoundation:coin:1, Gold Coin
thermalfoundation:coin:64, Copper Coin
thermalfoundation:coin:65, Tin Coin
thermalfoundation:coin:66, Silver Coin
thermalfoundation:coin:67, Lead Coin
thermalfoundation:coin:68, Aluminum Coin
thermalfoundation:coin:69, Nickel Coin
thermalfoundation:coin:70, Platinum Coin
thermalfoundation:coin:71, Iridium Coin
thermalfoundation:coin:72, Mana Infused Coin
thermalfoundation:coin:96, Steel Coin
thermalfoundation:coin:97, Electrum Coin
thermalfoundation:coin:98, Invar Coin
thermalfoundation:coin:99, Bronze Coin
thermalfoundation:coin:100, Constantan Coin
thermalfoundation:coin:101, Signalum Coin
thermalfoundation:coin:102, Lumium Coin
thermalfoundation:coin:103, Enderium Coin
thermalfoundation:fertilizer:0, Phyto-Gro
thermalfoundation:fertilizer:1, Rich Phyto-Gro
thermalfoundation:fertilizer:2, Fluxed Phyto-Gro
thermalfoundation:bait:0, Aqua-Chow
thermalfoundation:bait:1, Rich Aqua-Chow
thermalfoundation:bait:2, Fluxed Aqua-Chow
thermalfoundation:dye:0, Black Pigment
thermalfoundation:dye:1, Red Pigment
thermalfoundation:dye:2, Green Pigment
thermalfoundation:dye:3, Brown Pigment
thermalfoundation:dye:4, Blue Pigment
thermalfoundation:dye:5, Purple Pigment
thermalfoundation:dye:6, Cyan Pigment
thermalfoundation:dye:7, Light Gray Pigment
thermalfoundation:dye:8, Gray Pigment
thermalfoundation:dye:9, Pink Pigment
thermalfoundation:dye:10, Lime Pigment
thermalfoundation:dye:11, Yellow Pigment
thermalfoundation:dye:12, Light Blue Pigment
thermalfoundation:dye:13, Magenta Pigment
thermalfoundation:dye:14, Orange Pigment
thermalfoundation:dye:15, White Pigment
thermalfoundation:material:0, Pulverized Iron
thermalfoundation:material:1, Pulverized Gold
thermalfoundation:material:16, Diamond Nugget
thermalfoundation:material:17, Emerald Nugget
thermalfoundation:material:22, Wooden Gear
thermalfoundation:material:23, Stone Gear
thermalfoundation:material:24, Iron Gear
thermalfoundation:material:25, Gold Gear
thermalfoundation:material:26, Diamond Gear
thermalfoundation:material:27, Emerald Gear
thermalfoundation:material:32, Iron Plate
thermalfoundation:material:33, Gold Plate
thermalfoundation:material:64, Pulverized Copper
thermalfoundation:material:65, Pulverized Tin
thermalfoundation:material:66, Pulverized Silver
thermalfoundation:material:67, Pulverized Lead
thermalfoundation:material:68, Pulverized Aluminum
thermalfoundation:material:69, Pulverized Nickel
thermalfoundation:material:70, Pulverized Platinum
thermalfoundation:material:71, Pulverized Iridium
thermalfoundation:material:72, Pulverized Mana Infused Metal
thermalfoundation:material:96, Steel Blend
thermalfoundation:material:97, Electrum Blend
thermalfoundation:material:98, Invar Blend
thermalfoundation:material:99, Bronze Blend
thermalfoundation:material:100, Constantan Blend
thermalfoundation:material:101, Signalum Blend
thermalfoundation:material:102, Lumium Blend
thermalfoundation:material:103, Enderium Blend
thermalfoundation:material:128, Copper Ingot
thermalfoundation:material:129, Tin Ingot
thermalfoundation:material:130, Silver Ingot
thermalfoundation:material:131, Lead Ingot
thermalfoundation:material:132, Aluminum Ingot
thermalfoundation:material:133, Nickel Ingot
thermalfoundation:material:134, Platinum Ingot
thermalfoundation:material:135, Iridium Ingot
thermalfoundation:material:136, Mana Infused Ingot
thermalfoundation:material:160, Steel Ingot
thermalfoundation:material:161, Electrum Ingot
thermalfoundation:material:162, Invar Ingot
thermalfoundation:material:163, Bronze Ingot
thermalfoundation:material:164, Constantan Ingot
thermalfoundation:material:165, Signalum Ingot
thermalfoundation:material:166, Lumium Ingot
thermalfoundation:material:167, Enderium Ingot
thermalfoundation:material:192, Copper Nugget
thermalfoundation:material:193, Tin Nugget
thermalfoundation:material:194, Silver Nugget
thermalfoundation:material:195, Lead Nugget
thermalfoundation:material:196, Aluminum Nugget
thermalfoundation:material:197, Nickel Nugget
thermalfoundation:material:198, Platinum Nugget
thermalfoundation:material:199, Iridium Nugget
thermalfoundation:material:200, Mana Infused Nugget
thermalfoundation:material:224, Steel Nugget
thermalfoundation:material:225, Electrum Nugget
thermalfoundation:material:226, Invar Nugget
thermalfoundation:material:227, Bronze Nugget
thermalfoundation:material:228, Constantan Nugget
thermalfoundation:material:229, Signalum Nugget
thermalfoundation:material:230, Lumium Nugget
thermalfoundation:material:231, Enderium Nugget
thermalfoundation:material:256, Copper Gear
thermalfoundation:material:257, Tin Gear
thermalfoundation:material:258, Silver Gear
thermalfoundation:material:259, Lead Gear
thermalfoundation:material:260, Aluminum Gear
thermalfoundation:material:261, Nickel Gear
thermalfoundation:material:262, Platinum Gear
thermalfoundation:material:263, Iridium Gear
thermalfoundation:material:264, Mana Infused Gear
thermalfoundation:material:288, Steel Gear
thermalfoundation:material:289, Electrum Gear
thermalfoundation:material:290, Invar Gear
thermalfoundation:material:291, Bronze Gear
thermalfoundation:material:292, Constantan Gear
thermalfoundation:material:293, Signalum Gear
thermalfoundation:material:294, Lumium Gear
thermalfoundation:material:295, Enderium Gear
thermalfoundation:material:320, Copper Plate
thermalfoundation:material:321, Tin Plate
thermalfoundation:material:322, Silver Plate
thermalfoundation:material:323, Lead Plate
thermalfoundation:material:324, Aluminum Plate
thermalfoundation:material:325, Nickel Plate
thermalfoundation:material:326, Platinum Plate
thermalfoundation:material:327, Iridium Plate
thermalfoundation:material:328, Mana Infused Plate
thermalfoundation:material:352, Steel Plate
thermalfoundation:material:353, Electrum Plate
thermalfoundation:material:354, Invar Plate
thermalfoundation:material:355, Bronze Plate
thermalfoundation:material:356, Constantan Plate
thermalfoundation:material:357, Signalum Plate
thermalfoundation:material:358, Lumium Plate
thermalfoundation:material:359, Enderium Plate
thermalfoundation:material:512, Redstone Servo
thermalfoundation:material:513, Redstone Reception Coil
thermalfoundation:material:514, Redstone Transmission Coil
thermalfoundation:material:515, Redstone Conductance Coil
thermalfoundation:material:640, Tool Casing
thermalfoundation:material:656, Drill Head
thermalfoundation:material:657, Saw Blade
thermalfoundation:material:768, Pulverized Coal
thermalfoundation:material:769, Pulverized Charcoal
thermalfoundation:material:770, Pulverized Obsidian
thermalfoundation:material:771, Sulfur
thermalfoundation:material:772, Niter
thermalfoundation:material:800, Sawdust
thermalfoundation:material:801, Compressed Sawdust
thermalfoundation:material:802, Coal Coke
thermalfoundation:material:816, Pulped Biomass
thermalfoundation:material:817, Rich Biomass
thermalfoundation:material:818, Pulped Bioblend
thermalfoundation:material:819, Rich Bioblend
thermalfoundation:material:832, Rosin
thermalfoundation:material:833, Tar
thermalfoundation:material:864, Slag
thermalfoundation:material:865, Rich Slag
thermalfoundation:material:866, Cinnabar
thermalfoundation:material:892, Bitumen
thermalfoundation:material:893, Destabilized Clathrate
thermalfoundation:material:894, Energized Clathrate
thermalfoundation:material:895, Resonant Clathrate
thermalfoundation:material:1024, Pyrotheum Dust
thermalfoundation:material:1025, Cryotheum Dust
thermalfoundation:material:1026, Aerotheum Dust
thermalfoundation:material:1027, Petrotheum Dust
thermalfoundation:material:1028, Mana Dust
thermalfoundation:material:2048, Blizz Rod
thermalfoundation:material:2049, Blizz Powder
thermalfoundation:material:2050, Blitz Rod
thermalfoundation:material:2051, Blitz Powder
thermalfoundation:material:2052, Basalz Rod
thermalfoundation:material:2053, Basalz Powder
thermalfoundation:geode:0, Geode
thermalfoundation:armor.helmet_copper, 銅のヘルメット
thermalfoundation:armor.plate_copper, 銅のチェストプレート
thermalfoundation:armor.legs_copper, 銅のレギンス
thermalfoundation:armor.boots_copper, 銅のブーツ
thermalfoundation:armor.helmet_tin, 錫のヘルメット
thermalfoundation:armor.plate_tin, 錫のチェストプレート
thermalfoundation:armor.legs_tin, 錫のレギンス
thermalfoundation:armor.boots_tin, 錫のブーツ
thermalfoundation:armor.helmet_silver, 銀のヘルメット
thermalfoundation:armor.plate_silver, 銀のチェストプレート
thermalfoundation:armor.legs_silver, 銀のレギンス
thermalfoundation:armor.boots_silver, 銀のブーツ
thermalfoundation:armor.helmet_lead, 鉛のヘルメット
thermalfoundation:armor.plate_lead, 鉛のチェストプレート
thermalfoundation:armor.legs_lead, 鉛のレギンス
thermalfoundation:armor.boots_lead, 鉛のブーツ
thermalfoundation:armor.helmet_aluminum, アルミニウムのヘルメット
thermalfoundation:armor.plate_aluminum, アルミニウムチェストプレート
thermalfoundation:armor.legs_aluminum, アルミニウムのレギンス
thermalfoundation:armor.boots_aluminum, アルミニウムのブーツ
thermalfoundation:armor.helmet_nickel, ニッケルのヘルメット
thermalfoundation:armor.plate_nickel, ニッケルのチェストプレート
thermalfoundation:armor.legs_nickel, ニッケルのレギンス
thermalfoundation:armor.boots_nickel, ニッケルのブーツ
thermalfoundation:armor.helmet_platinum, プラチナのヘルメット
thermalfoundation:armor.plate_platinum, プラチナのチェストプレート
thermalfoundation:armor.legs_platinum, プラチナのレギンス
thermalfoundation:armor.boots_platinum, プラチナのブーツ
thermalfoundation:armor.helmet_steel, 鋼鉄のヘルメット
thermalfoundation:armor.plate_steel, 鋼鉄のチェストプレート
thermalfoundation:armor.legs_steel, 鋼鉄のレギンス
thermalfoundation:armor.boots_steel, 鋼鉄のブーツ
thermalfoundation:armor.helmet_electrum, エレクトラムのヘルメット
thermalfoundation:armor.plate_electrum, エレクトラムのチェストプレート
thermalfoundation:armor.legs_electrum, エレクトラムのレギンス
thermalfoundation:armor.boots_electrum, エレクトラムのブーツ
thermalfoundation:armor.helmet_invar, インバーのヘルメット
thermalfoundation:armor.plate_invar, インバーのチェストプレート
thermalfoundation:armor.legs_invar, インバーのレギンス
thermalfoundation:armor.boots_invar, インバーのブーツ
thermalfoundation:armor.helmet_bronze, 青銅のヘルメット
thermalfoundation:armor.plate_bronze, 青銅のチェストプレート
thermalfoundation:armor.legs_bronze, 青銅のレギンス
thermalfoundation:armor.boots_bronze, 青銅のブーツ
thermalfoundation:armor.helmet_constantan, コンスタンタンのヘルメット
thermalfoundation:armor.plate_constantan, コンスタンタンのチェストプレート
thermalfoundation:armor.legs_constantan, コンスタンタンのレギンス
thermalfoundation:armor.boots_constantan, コンスタンタンのブーツ
thermalfoundation:tool.sword_copper, 銅の剣
thermalfoundation:tool.shovel_copper, 銅のシャベル
thermalfoundation:tool.pickaxe_copper, 銅のツルハシ
thermalfoundation:tool.axe_copper, 銅の斧
thermalfoundation:tool.hoe_copper, 銅のクワ
thermalfoundation:tool.bow_copper, 銅の増強弓
thermalfoundation:tool.fishing_rod_copper, 銅の釣り竿
thermalfoundation:tool.shears_copper, 銅のハサミ
thermalfoundation:tool.sickle_copper, 銅の草刈り鎌
thermalfoundation:tool.hammer_copper, 銅のハンマー
thermalfoundation:tool.excavator_copper, 銅のエクスカベーター
thermalfoundation:tool.shield_copper, 銅の盾
thermalfoundation:tool.sword_tin, 錫の剣
thermalfoundation:tool.shovel_tin, 錫のシャベル
thermalfoundation:tool.pickaxe_tin, 錫のツルハシ
thermalfoundation:tool.axe_tin, 錫の斧
thermalfoundation:tool.hoe_tin, 錫のクワ
thermalfoundation:tool.bow_tin, 錫の増強弓
thermalfoundation:tool.fishing_rod_tin, 錫の釣り竿
thermalfoundation:tool.shears_tin, 錫のハサミ
thermalfoundation:tool.sickle_tin, 錫の草刈り鎌
thermalfoundation:tool.hammer_tin, 錫のハンマー
thermalfoundation:tool.excavator_tin, 錫のエクスカベーター
thermalfoundation:tool.shield_tin, 錫の盾
thermalfoundation:tool.sword_silver, 銀の剣
thermalfoundation:tool.shovel_silver, 銀のシャベル
thermalfoundation:tool.pickaxe_silver, 銀のツルハシ
thermalfoundation:tool.axe_silver, 銀の斧
thermalfoundation:tool.hoe_silver, 銀のクワ
thermalfoundation:tool.bow_silver, 銀の増強弓
thermalfoundation:tool.fishing_rod_silver, 銀の釣り竿
thermalfoundation:tool.shears_silver, 銀のハサミ
thermalfoundation:tool.sickle_silver, 銀の草刈り鎌
thermalfoundation:tool.hammer_silver, 銀のハンマー
thermalfoundation:tool.excavator_silver, 銀のエクスカベーター
thermalfoundation:tool.shield_silver, 銀の盾
thermalfoundation:tool.sword_lead, 鉛の剣
thermalfoundation:tool.shovel_lead, 鉛のシャベル
thermalfoundation:tool.pickaxe_lead, 鉛のツルハシ
thermalfoundation:tool.axe_lead, 鉛の斧
thermalfoundation:tool.hoe_lead, 鉛のクワ
thermalfoundation:tool.bow_lead, 鉛の増強弓
thermalfoundation:tool.fishing_rod_lead, 鉛の釣り竿
thermalfoundation:tool.shears_lead, 鉛のハサミ
thermalfoundation:tool.sickle_lead, 鉛の草刈り鎌
thermalfoundation:tool.hammer_lead, 鉛のハンマー
thermalfoundation:tool.excavator_lead, 鉛のエクスカベーター
thermalfoundation:tool.shield_lead, 鉛の盾
thermalfoundation:tool.sword_aluminum, アルミニウムの剣
thermalfoundation:tool.shovel_aluminum, アルミニウムのシャベル
thermalfoundation:tool.pickaxe_aluminum, アルミニウムのツルハシ
thermalfoundation:tool.axe_aluminum, アルミニウムの斧
thermalfoundation:tool.hoe_aluminum, アルミニウムのクワ
